0,13.07757195981761,14.530575678869564,0,21.298122478727585,14.6207206994625,13.224121991531339,24.62884751809028,22.425953009591893,20.99016919795978,24.5937628539649,34.93907022128491,36.710752757265624,46.1427667141,37.316758555387956,38.221186192730066,53.7787146690641,70.68834284882685,81.68401449780464,19.6879803624908,30.987692541169054,55.28594061754173,91.2469897185,45.19885106384375,65.6807387319661,70.05762176330578,64.60717953271708,78.79252916142174,89.33016516368666,90.118806600575,81.262380714416,91.49554309844001,88.86287260054999,90.53332358223571,86.60308734569999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1478290558,0,0,0,29.54050936644777,13.998347480131093,42.90495998338227,21.28963655284692,16.166754598697977,30.585231672448298,14.843615721699999,56.370215576433324,25.050288725755557,0,0,0,0,0,0,0,74.2545814514,0,0,0,0,0,0,0,0,0,0,0,0,29.18921090942,41.49252264316923,53.53168988224999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.00458653769999,52.03442609986841,56.4833345413,0,33.1852469444,0,0,0
13.07757195981761,0,13.572942256286362,13.975123699125,13.011383790971427,15.080464116249999,14.383109994371667,36.70353019985366,25.13669830194,15.517412303130765,21.998387847205088,43.56827324414231,52.81185606806667,70.399692678225,49.334136336406665,49.37864264356,69.95411640301111,88.33645887212,95.756251700625,17.96067855492449,35.64087576553514,83.15096061863332,95.76764386515,54.3945837021,86.85311582353333,93.965880221925,77.1317220752,109.42572468299997,117.016236306,130.999807167,108.71860218,0,0,121.24805790799999,108.57343483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.73262480816087,18.375289099242,86.0679778375,22.220011694693948,19.941055005068964,61.60910868946001,22.94862070101334,98.1523792267,53.5048835906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0648291111,28.1303210259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.806666374200006,0,0,36.4518718719,0,0,0
14.530575678869564,13.572942256286362,0,0,20.86177102725,0,13.801354683379166,33.47082345345556,21.030794208248,14.026835381024998,26.59095680456,51.16663727503334,47.6541614533,0,56.5231272316,55.588924499550004,75.9368664171,89.8963252751,113.48833046,29.72651560295,40.92979121205,0,0,0,74.0742619973,88.9666728973,82.73419212920001,115.4221391775,118.933598518,125.9137576735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.226428477,29.055870781583327,0,44.53883633298,39.37495026533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.975123699125,0,0,13.540176312875001,0,60.3672008514,0,35.1762478352,13.226809049785714,18.23775908096667,0,0,0,0,0,0,0,0,30.1946663857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.94300444505,52.9085480196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.298122478727585,13.011383790971427,20.86177102725,13.540176312875001,0,14.632720463207693,24.46817698852162,41.098871757893335,27.690019144269815,14.406299493285822,16.688094007386727,38.40366567223125,59.99239961815713,62.14311915243333,54.392304992778264,51.96388972984615,69.31057643895,81.876913758725,82.28246301844999,13.416317951566665,27.415412320068295,74.96909894944285,90.8312444687,0,94.1654949188,91.4125041962,89.4196076803,109.722185389,119.847062111,0,0,0,0,0,99.5176963805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.58478956870909,28.175147994341835,71.0687532425,25.608756233240413,32.22995286728718,42.5143742879,25.6017760908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.650611797966665,31.982091426833335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.833348810675,0,0,0,0,0,0
14.6207206994625,15.080464116249999,0,0,14.632720463207693,0,30.834955520742863,61.2182761306,40.4495110409,24.250766752933334,31.032235411520006,62.2957804157,52.0386084259,0,76.42183193635,0,0,90.5358009338,0,15.146364078975,29.307088855619998,73.41339132212,94.55337098825,0,90.470826149,0,0,0,0,0,0,0,0,102.43055406775,87.9126718339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.898484432680007,98.8381013871,17.286405464240907,18.92911642046957,28.5222971996,15.289109949099998,102.857572556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7437515259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.459084113450004,0,0,0,0,0,0
13.224121991531339,14.383109994371667,13.801354683379166,60.3672008514,24.46817698852162,30.834955520742863,0,15.319724457196324,15.735301058181891,19.979219347662664,24.44551024258024,30.323125184192534,35.74064112291002,47.1793084916097,29.146675187675502,25.977343734769523,47.72634642268209,66.87670005460484,77.77717174074716,22.49773615714319,33.689278312757715,52.05450722105391,80.72048203151667,39.2880559814804,58.68674233206296,66.73077016024887,57.75873532385065,77.30889544337148,87.53492076053926,91.16656725747144,79.416490059199,90.81483702038042,94.50771589283,89.77033142100244,87.26984296797998,0,0,0,0,0,0,98.417965889,0,0,0,0,0,0,0,0,0,76.67039837154284,0,0,0,27.73970125520068,15.144676126073671,48.16378364158661,27.914287583534872,24.485681274931235,39.68521429845183,32.88161149888,79.41775584364001,37.3183317184,0,0,0,0,0,77.5408372879,0,84.65775925768573,89.42590554553331,0,97.41968774775,0,83.71886730194001,0,84.68005540635555,0,0,0,0,0,39.642213911620004,48.50929777572708,56.995933687362154,76.5491628647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2800045013,67.53008262315834,57.639547244559786,88.9741471972,0,45.4808306694,0,0,0
24.62884751809028,36.70353019985366,33.47082345345556,0,41.098871757893335,61.2182761306,15.319724457196324,0,17.635436966091913,36.94812818710855,34.72785674186544,33.32289556645849,39.12164144597019,50.23039558644223,21.606000470169267,15.882184029824622,30.11190382889501,53.78046038051347,65.14096823078482,36.55450792050538,33.570817692085754,40.738473119301055,71.86265592500344,23.63823319484143,44.84045788199933,52.38370804002915,42.21785718664548,63.68359100880922,77.28860037196048,82.7953984577799,66.22491881429161,79.97470438428,82.38958988680855,78.7051641041412,75.77650168367563,0,0,109.645835559,110.991353788,97.143152495,113.865423711,78.40661704866366,105.380461491,0,0,0,0,0,103.454620361,84.109569549575,0,67.93809206782183,57.78882439930556,14.3774436712,52.144128799437496,19.135360414891917,16.425038710728284,36.46222331997776,26.464511388533833,20.434010013884212,32.38529523368741,41.47943782806364,63.81223357327719,50.87105574194285,0,0,0,0,0,0,94.8588948249,81.213438777904,82.86289691924001,0,92.826956749,89.4017457962,77.4777072993227,0,78.05157725565171,0,0,85.3375790119,88.9537572861,0,58.76864147185555,45.89400710274665,49.403933011842646,71.57653379439165,0,0,0,0,0,100.545838356,104.628781796,0,0,0,96.3562450409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7923293113,57.812571697898015,54.86947142041637,79.75166283714444,0,45.2147908211,0,0,66.4566683769
22.425953009591893,25.13669830194,21.030794208248,35.1762478352,27.690019144269815,40.4495110409,15.735301058181891,17.635436966091913,0,16.923680535806515,16.484839720995446,17.90895401446062,28.93741362061697,36.991611930781026,20.28698502967754,28.350406880101925,47.81297033127558,57.777024014926475,73.93408972765071,22.70772146744917,30.43950537264279,44.533972115810194,82.39678212048037,40.41114509021911,64.09886583884575,68.45819753763293,60.6863204678112,79.01269558558663,90.84286345705567,93.48087752517303,81.510810553431,93.31249938512701,95.27324959615001,91.46694397149577,88.4451607496891,0,127.131981451,123.451434602,112.26224117985001,104.96669058245,130.378925051,88.14007867375715,111.9675253517,0,0,0,0,0,0,0,0,81.20624051017877,67.7906298637,0,55.4291777611,30.051847555678705,19.556546667143962,49.11626422800817,31.69185575983575,30.608092643350943,43.8476469218729,47.213058824384845,73.36484037604444,55.1396467686,0,0,0,0,58.5949950218,0,90.97912483208,82.61799239671112,95.59414783689999,110.0077366825,99.5952430830389,86.89303204743888,79.58199452098947,73.54958375296667,81.8778212654049,0,0,80.84995079042001,79.41979169845,0,52.541637501664155,48.99127872516779,56.101535636793336,84.179697036775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.21850013735,77.39695135751666,64.03633506905366,58.394875056636074,75.82830623967693,0,48.79068027221429,95.63597138726666,0,63.5783319473
20.99016919795978,15.517412303130765,14.026835381024998,13.226809049785714,14.406299493285822,24.250766752933334,19.979219347662664,36.94812818710855,16.923680535806515,0,14.738733015731851,22.63719371546453,41.42453285593233,50.17400786493812,48.34962225524707,54.34899138636095,71.67675035484348,75.78792501576,87.44258985359139,16.343956514615776,37.93256497776019,65.69322444337791,114.13901173567501,64.26792067763871,90.06236117542444,93.12239221040159,85.16216413827742,105.38968517247241,116.2063554225625,127.36251314949999,103.49381731595625,117.54587706299999,130.576886855,117.70349952824999,107.148906708,0,0,0,0,0,0,124.846903642,0,0,0,0,0,0,0,0,0,107.529654674,0,0,0,51.62597186050131,30.029191591248075,70.05784287164137,44.05271860719573,47.38385309149314,62.6884988211306,47.57857099283333,95.90224761475,0,0,0,0,0,0,0,0,93.07316548481427,110.67409467709999,115.0020895,119.29152011866667,0,81.84430637358001,0,99.50716660245453,0,0,0,0,0,58.377607405175,62.46851618687833,70.98812093183845,118.62510252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.17156610037142,69.5881490818009,79.9250020981,0,0,0,0,0
