0,13.678276907912121,19.040206386479998,17.652971157184506,13.344382566275273,25.556501981032664,21.715243373005876,30.346287959959902,38.03720424649108,50.452074326022604,83.32464172222444,19.21951738304468,31.291554033550824,56.71557103805081,91.09100889735001,61.030968115832536,69.64768832099342,83.98091184337734,86.00883593702122,91.36196041017855,0,0,0,0,0,0,0,0,0,0,70.1947965622,0,0,16.534126294720668,43.68163299471896,21.15612577099222,16.399388991127097,31.420377865252632,17.17843249008684,81.71677582575,25.391088036066666,0,0,0,0,0,0,83.38662544883333,0,0,0,0,28.096257947175005,40.10845964295001,53.72219598295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6361144384,52.24788870358948,56.4833345413,0,34.3441905976,0,0,0
13.678276907912121,0,0,26.405950575433337,13.773940876499998,33.49520086649999,15.92719736822973,37.404259536400005,55.592618361540005,68.50137585616666,113.075714384,29.60380763995,41.604791402800004,0,0,74.0742619973,84.75590236096666,120.32535868999999,113.569990158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.881440901399998,0,44.5093189049,38.94476260624286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.040206386479998,0,0,13.642418858687499,60.8014889427,0,14.823527252671429,18.38943410545,0,0,0,30.1946663857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.082073409,52.8896310149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.652971157184506,26.405950575433337,13.642418858687499,0,24.585801099916665,41.55036565654042,19.023510564209754,18.709278023062502,55.26503755952173,62.506870537443746,82.28454727364999,13.569841033566666,28.92086377685,73.92303013179,94.543560327575,77.74506902695,88.7928109874,112.130467394,0,96.25073699113332,0,0,0,0,0,0,0,0,0,0,0,0,0,29.414353988465418,84.67498159409999,25.01435261966373,29.502538606728912,32.109103808650005,18.19787155134545,103.034648895,0,0,0,0,0,0,0,0,0,0,0,0,17.42389672995,31.17972946166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.70354048410001,0,0,0,0,0,0
13.344382566275273,13.773940876499998,60.8014889427,24.585801099916665,0,15.322401666661989,16.098957009883165,28.864056462159972,29.13835422278356,32.962255512675654,78.60988710977621,22.472937325839204,33.617588730270135,52.273179963734805,74.54515933993332,46.35903065009583,62.07481813839736,79.81951652784431,81.3657070195745,89.73446667210568,0,0,0,98.4721155167,0,0,0,0,0,0,76.77270133155713,0,0,20.702117208305168,48.34431886820292,28.02235489954801,24.623398104683854,39.87171044182465,29.874503786157142,79.76475893454,38.3849973679,0,0,0,0,0,0,87.60628885471112,90.5736012458625,84.74919901953332,0,0,39.7444555231,48.50724727505274,56.58182269506,76.5491628647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66771920522221,57.56649323490315,88.9741471972,0,45.4808306694,0,0,0
25.556501981032664,33.49520086649999,0,41.55036565654042,15.322401666661989,0,18.202177614146283,35.79718600966477,21.507751084009683,21.718728249815975,65.4466487503191,36.37527875579999,33.53346818390097,40.8284691590592,71.82386139385584,28.810491944580356,45.82327878998859,65.6404695235011,68.28817101993188,77.09802622335947,0,0,101.19229862407,78.9434834304895,104.99296511774999,0,0,0,103.286286354,83.8487353325,67.74977502606778,55.18319550313157,55.0678296566,18.16780367326184,36.519566914533016,26.4814376802828,20.44368898946701,32.418801184668624,42.026000380525,63.874795977617694,50.87284102027142,0,0,0,0,0,94.75857257844999,84.51234163343125,81.10156628290667,78.1568768846638,86.94718975490002,0,58.77820963328889,45.92338358701981,49.53757175659418,72.75103149412999,0,0,104.63936074566666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.57691097268332,57.79036494764902,54.919062997111915,79.9719137085889,0,45.2147908211,74.1900033951,0,66.4566683769
21.715243373005876,15.92719736822973,14.823527252671429,19.023510564209754,16.098957009883165,18.202177614146283,0,19.374911146004322,21.150019438309208,40.059932562595385,75.35696628159036,20.780462458455926,30.739120042304812,45.31053030027221,83.34760435021019,53.24474033679332,65.66974153576234,81.69274455746813,84.88225340181411,91.26444281436568,112.740819931,127.266697909,105.4593661772,95.8702981447,115.61915822343333,0,0,0,0,0,81.69344112096876,67.6642918587,52.5147485733,24.440959830140244,49.85049050661398,32.48412605172675,31.216095870140396,44.49479411481638,48.01087175356097,74.2136862878909,62.2174039947,0,0,0,67.1477618217,0,95.63319034572,88.93906569304362,85.28327063035518,83.00914166220689,87.77934413484444,0,54.14763604689833,50.13942877401097,57.106212897132814,90.58468140510001,0,0,109.623804093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.22022571564001,65.01205751328266,59.48271557237255,76.56544611929999,0,50.050783514975,100.17991765343334,0,64.7429151535
30.346287959959902,37.404259536400005,18.38943410545,18.709278023062502,28.864056462159972,35.79718600966477,19.374911146004322,0,24.396519722186934,24.147982564838344,20.864541085607236,21.229657205022004,24.243025375408838,30.051782183765194,67.58318006652043,47.283913954245776,53.61550700399727,64.39675739840722,76.84429032816242,74.6915973403022,0,0,100.64971199046,78.38537735125,93.40232160506665,87.41038433709998,0,0,98.5137710571,86.16958475115001,70.57057629794788,63.18793384552401,53.58933319916487,42.30201439702406,47.64882849936199,29.324775167392666,43.22196588765714,51.25988563990792,40.54254028415715,69.81409243435256,71.40023291344285,0,0,0,56.4722189903,78.1081600189,78.44811391833333,85.97428985686406,78.17760851508027,78.31312836074079,81.66012756826,0,49.62517802533076,45.62520988373395,50.8215675038772,71.63130887348666,86.46945858,0,94.19951836284999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.88899314406669,56.011195070073484,52.96447564868196,73.5627942231357,0,40.49969329834,80.9122171402,0,70.0530761083
38.03720424649108,55.592618361540005,0,55.26503755952173,29.13835422278356,21.507751084009683,21.150019438309208,24.396519722186934,0,26.20078343424135,50.57818620438318,41.33705699088777,28.261842077068387,31.47088682856072,65.499934579795,40.387962735592204,42.28768940571505,52.781692344719865,66.85937013010798,67.67395612007203,0,90.00072078019998,97.84749721729999,76.64062741153685,87.89738649416,0,0,0,92.31463177996666,88.81160855295002,70.18804628240811,62.93141414902727,49.19730968224737,26.221794298207985,37.39582004258271,28.427769009624342,27.81665064977951,36.957205803375956,46.762078128088625,63.43191405215197,53.15683518364444,0,0,0,0,0,85.3572259480111,82.16133980111574,79.05135267099872,76.37074610584757,83.01397608810564,102.593755722,59.202395268832134,45.94111191160826,47.06214147448113,71.65078320648182,99.10541534434999,101.52788543716667,97.64626879917144,0,118.70791626,0,0,0,0,0,0,0,0,0,0,0,0,0,78.46901654225103,53.4881607187881,53.573522049763476,74.87340357266064,0,54.19021153451667,79.65785530637143,0,64.84044057982143
50.452074326022604,68.50137585616666,0,62.506870537443746,32.962255512675654,21.718728249815975,40.059932562595385,24.147982564838344,26.20078343424135,0,19.923545007464472,57.409610659421126,40.40742618337124,29.80173089654173,56.26742119873585,19.197147501164192,31.842851372295957,39.492928169099244,53.9773836494791,51.46166010162358,57.5608353615,83.22495403288,84.5761294292,67.08275862289847,78.82689650745002,79.1713657258,0,0,75.26449728012999,71.47021254978378,57.46315408381554,45.32282084889579,42.161306395929735,28.189406800453384,39.95142947978647,34.276937456929325,33.800862255883644,43.22974520573001,58.11325363886667,58.94574047697469,55.652357219638574,0,0,0,0,108.075176239,91.187428712675,85.31454775548181,85.11583659052187,80.19926504293811,82.30718836102858,67.22719450793333,70.49031864513637,53.47783974054241,50.43440976587193,59.629772006028205,89.666539430575,93.0889189243,92.22637547386665,95.1691122054,93.01017189036,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5438108955107,55.36707522289649,59.41075327187084,80.45248081207599,85.3470849991,54.84271001815,69.92839352286666,0,63.11050910535218
